ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
12.389605904336612,10.314697587616005,20,11.291109939468193,hard,masked_psnr,32,8,full_frame,mean within held-out identity before identity bootstrap,3
20.7177332310951,19.730167597417328,20,20.19234692154669,hard,masked_psnr,32,8,oral,mean within held-out identity before identity bootstrap,3
18.683253405683377,13.601722898357158,20,15.749701362601243,released,masked_psnr,32,1,background,mean within held-out identity before identity bootstrap,3
20.9076101613699,19.682680921027295,20,20.2979649876513,released,masked_psnr,32,1,eyes,mean within held-out identity before identity bootstrap,3
17.147265835980185,15.962006570381938,20,16.557041924023544,released,masked_psnr,32,1,flame_supported,mean within held-out identity before identity bootstrap,3
10.819692020429164,9.524314191267264,20,10.17923755072022,released,masked_psnr,32,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.10571121546844,12.91201111418013,20,13.506678000878495,released,masked_psnr,32,1,foreground,mean within held-out identity before identity bootstrap,3
14.279987724925506,12.980276742891004,20,13.627147041991128,released,masked_psnr,32,1,full_frame,mean within held-out identity before identity bootstrap,3
20.963962038666843,19.165069887798456,20,19.95620498970757,released,masked_psnr,32,1,oral,mean within held-out identity before identity bootstrap,3
19.123660517304383,13.725634556906977,20,15.976938590517658,released,masked_psnr,32,4,background,mean within held-out identity before identity bootstrap,3
20.77021561819673,19.571166735972586,20,20.18717507090239,released,masked_psnr,32,4,eyes,mean within held-out identity before identity bootstrap,3
17.62331463302586,16.478775054035097,20,17.047188985712324,released,masked_psnr,32,4,flame_supported,mean within held-out identity before identity bootstrap,3
10.946731381233686,9.584031477576756,20,10.283254460026617,released,masked_psnr,32,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.308862888144532,13.10582574676153,20,13.722400880930644,released,masked_psnr,32,4,foreground,mean within held-out identity before identity bootstrap,3
14.452809566020763,13.12076709176622,20,13.796131969334729,released,masked_psnr,32,4,full_frame,mean within held-out identity before identity bootstrap,3
21.123470002419428,19.00713787289326,20,19.918616666157526,released,masked_psnr,32,4,oral,mean within held-out identity before identity bootstrap,3
18.747759377888745,13.683307390097488,20,15.855870758621483,released,masked_psnr,32,8,background,mean within held-out identity before identity bootstrap,3
20.71525391844503,19.512206585089984,20,20.126678674686197,released,masked_psnr,32,8,eyes,mean within held-out identity before identity bootstrap,3
17.68392500214142,16.5129618945133,20,17.102935902555995,released,masked_psnr,32,8,flame_supported,mean within held-out identity before identity bootstrap,3
11.027949449131768,9.640710072165207,20,10.334226101293021,released,masked_psnr,32,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.352443711730508,13.122436718399209,20,13.76544711701564,released,masked_psnr,32,8,foreground,mean within held-out identity before identity bootstrap,3
14.549117220871883,13.113882622611715,20,13.838227029895766,released,masked_psnr,32,8,full_frame,mean within held-out identity before identity bootstrap,3
20.118918622202372,18.995531882974095,20,19.546705888512946,released,masked_psnr,32,8,oral,mean within held-out identity before identity bootstrap,3
18.342987681274952,14.69001065694211,20,16.360686268751042,adaptive,masked_psnr,128,1,background,mean within held-out identity before identity bootstrap,3
21.285469387379155,20.3429700884097,20,20.80977344978007,adaptive,masked_psnr,128,1,eyes,mean within held-out identity before identity bootstrap,3
17.88931108532679,16.832753826011235,20,17.361071700292513,adaptive,masked_psnr,128,1,flame_supported,mean within held-out identity before identity bootstrap,3
11.218544800663613,9.308851478273517,20,10.290697227196517,adaptive,masked_psnr,128,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.529331863558241,13.02885004683782,20,13.779832580248613,adaptive,masked_psnr,128,1,foreground,mean within held-out identity before identity bootstrap,3
14.804103738397814,13.621570540747607,20,14.209716811137213,adaptive,masked_psnr,128,1,full_frame,mean within held-out identity before identity bootstrap,3
20.690397384670735,18.920032135511914,20,19.726042139386756,adaptive,masked_psnr,128,1,oral,mean within held-out identity before identity bootstrap,3
18.248000827650294,14.19352191710199,20,15.973453230259489,adaptive,masked_psnr,128,4,background,mean within held-out identity before identity bootstrap,3
21.10566260393572,20.168292183511504,20,20.632047551169133,adaptive,masked_psnr,128,4,eyes,mean within held-out identity before identity bootstrap,3
18.176885434928018,17.18007020850733,20,17.6934424516331,adaptive,masked_psnr,128,4,flame_supported,mean within held-out identity before identity bootstrap,3
11.180290615724859,9.274601059988083,20,10.249046679254503,adaptive,masked_psnr,128,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.60777097411682,13.079176173164326,20,13.850450429359688,adaptive,masked_psnr,128,4,foreground,mean within held-out identity before identity bootstrap,3
14.679512701367567,13.465404773656967,20,14.071265323346537,adaptive,masked_psnr,128,4,full_frame,mean within held-out identity before identity bootstrap,3
20.876330507756364,18.899514599952724,20,19.76251441778549,adaptive,masked_psnr,128,4,oral,mean within held-out identity before identity bootstrap,3
18.407136982701317,14.133890011770848,20,15.98648081689927,adaptive,masked_psnr,128,8,background,mean within held-out identity before identity bootstrap,3
21.060650269675886,20.098800376485165,20,20.571685008390723,adaptive,masked_psnr,128,8,eyes,mean within held-out identity before identity bootstrap,3
18.224952244434554,17.1709983667119,20,17.712758727390927,adaptive,masked_psnr,128,8,flame_supported,mean within held-out identity before identity bootstrap,3
11.383158035572375,9.59536559307526,20,10.499923546133349,adaptive,masked_psnr,128,8,flame_unsupported,mean within held-out identity before identity bootstrap,3
14.740169071437261,13.269089113913157,20,14.002556244148934,adaptive,masked_psnr,128,8,foreground,mean within held-out identity before identity bootstrap,3
14.797078645852906,13.540079516007932,20,14.151823253593438,adaptive,masked_psnr,128,8,full_frame,mean within held-out identity before identity bootstrap,3
19.909228098117392,18.817808364489085,20,19.37826754244741,adaptive,masked_psnr,128,8,oral,mean within held-out identity before identity bootstrap,3
20.477796640351194,16.80947530810811,20,18.522479750710286,hard,masked_psnr,128,1,background,mean within held-out identity before identity bootstrap,3
21.364763188510505,20.219507286928987,20,20.783438749265123,hard,masked_psnr,128,1,eyes,mean within held-out identity before identity bootstrap,3
17.707491838604856,16.67683272351497,20,17.185999807893154,hard,masked_psnr,128,1,flame_supported,mean within held-out identity before identity bootstrap,3
5.583278497819759,3.386175321547902,20,4.421712289283457,hard,masked_psnr,128,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.478098767871337,8.26991724052824,20,9.29960653131325,hard,masked_psnr,128,1,foreground,mean within held-out identity before identity bootstrap,3
12.389649215314572,10.364699867686353,20,11.330595543070674,hard,masked_psnr,128,1,full_frame,mean within held-out identity before identity bootstrap,3
